date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2025-08-10,112.75833333333333,58.17083333333333,764.7916666666666,35.94166666666667,12.420833333333334,94.83333333333333,0.7670833333333333,105.0,1.8083333333333333,155.20833333333334,93.0
2025-08-11,103.875,48.14166666666667,630.0416666666666,26.208333333333332,10.295833333333333,82.16666666666667,0.7933333333333333,108.75,1.5479166666666666,148.375,84.33333333333333
2025-08-12,139.125,51.833333333333336,762.1666666666666,19.1375,9.779166666666667,82.41666666666667,0.8966666666666666,172.5,1.2208333333333334,125.625,84.95833333333333
2025-08-13,121.28750000000001,57.9125,614.0,24.791666666666668,12.0,86.125,0.9708333333333333,122.70833333333333,1.21875,147.83333333333334,94.75
2025-08-14,83.14166666666667,48.13333333333333,617.125,33.62916666666667,11.529166666666667,58.541666666666664,0.64625,70.41666666666667,0.19166666666666668,145.33333333333334,84.70833333333333
2025-08-15,66.675,56.65833333333333,679.4166666666666,36.2,13.308333333333332,88.66666666666667,0.7704166666666667,19.375,1.1270833333333334,141.58333333333334,80.875
2025-08-16,71.87916666666666,64.49166666666666,789.3333333333334,31.4375,9.916666666666666,100.625,1.1995833333333332,14.916666666666666,1.4791666666666667,156.125,87.29166666666667
2025-08-17,42.520833333333336,40.40416666666667,521.5,19.829166666666666,6.504166666666666,91.625,1.1225,4.0,1.1333333333333333,145.79166666666666,85.45833333333333
2025-08-18,45.050000000000004,44.25833333333333,535.5833333333334,25.995833333333334,12.295833333333334,69.75,1.0025,1.625,0.9854166666666666,106.5,70.25
2025-08-19,52.90833333333333,51.1625,577.375,35.045833333333334,11.216666666666667,84.95833333333333,0.6708333333333334,3.5,2.0,140.5,81.375
2025-08-20,46.25416666666666,37.44166666666667,601.25,32.74583333333333,8.5875,85.08333333333333,0.5720833333333334,17.166666666666668,1.5770833333333334,121.54166666666667,74.29166666666667
2025-08-21,52.03333333333333,48.79583333333333,676.4583333333334,42.78333333333333,14.450000000000001,106.125,0.4379166666666667,6.25,2.1979166666666665,133.20833333333334,74.16666666666667
2025-08-22,60.51666666666667,57.50416666666666,811.875,44.737500000000004,13.2875,100.375,0.6725,5.25,1.7562499999999999,152.41666666666666,83.625
2025-08-23,37.025,33.895833333333336,500.6666666666667,20.337500000000002,8.700000000000001,94.16666666666667,1.0691666666666666,5.958333333333333,1.1291666666666667,126.08333333333333,76.70833333333333
2025-08-24,28.020833333333332,27.054166666666664,545.8333333333334,29.71666666666667,11.341666666666667,56.291666666666664,0.6783333333333333,1.7083333333333333,0.5375,86.33333333333333,63.291666666666664
2025-08-25,22.6125,22.604166666666668,461.9166666666667,23.6375,5.7625,42.75,0.3416666666666666,0.0,0.27708333333333335,82.04166666666667,61.5
2025-08-26,19.204166666666666,19.037499999999998,420.0,20.120833333333334,4.8625,64.54166666666667,0.42625,0.375,0.4604166666666667,59.541666666666664,35.625
2025-08-27,34.0875,33.375,780.125,26.491666666666664,7.4375,87.04166666666667,0.5379166666666667,1.4583333333333333,1.59375,79.16666666666667,55.166666666666664
2025-08-28,51.59583333333333,50.90833333333333,818.875,34.07083333333333,10.279166666666667,91.83333333333333,0.6933333333333334,1.4583333333333333,1.5229166666666665,133.25,78.58333333333333
2025-08-29,36.00416666666667,35.670833333333334,480.3333333333333,23.520833333333332,7.170833333333333,84.20833333333333,0.8883333333333333,0.5833333333333334,1.3104166666666666,121.54166666666667,75.25
2025-08-30,33.75833333333333,33.43333333333333,598.0416666666666,24.9875,10.408333333333333,73.41666666666667,0.7625000000000001,0.5416666666666666,1.0875000000000001,91.58333333333333,65.20833333333333
2025-08-31,39.75416666666667,39.62083333333333,586.75,28.683333333333334,10.6625,61.541666666666664,0.755,0.0,0.6416666666666667,109.04166666666667,71.375
2025-09-01,21.120833333333334,21.083333333333332,421.9166666666667,13.620833333333332,9.229166666666666,92.75,0.45208333333333334,0.0,1.5770833333333334,93.875,63.208333333333336
2025-09-02,20.958333333333332,20.858333333333334,455.5416666666667,16.283333333333335,8.095833333333333,67.66666666666667,0.43124999999999997,0.0,0.75,66.16666666666667,39.583333333333336
2025-09-03,24.145833333333332,24.0,435.7916666666667,24.650000000000002,8.145833333333334,58.125,0.48875,0.08333333333333333,0.56875,72.5,50.166666666666664
2025-09-04,24.2625,23.870833333333334,630.9166666666666,25.349999999999998,9.283333333333333,61.916666666666664,0.38083333333333336,0.5416666666666666,1.7000000000000002,79.41666666666667,59.916666666666664
2025-09-05,40.112500000000004,39.266666666666666,1240.7916666666667,56.912499999999994,13.129166666666668,79.375,0.22875,0.6666666666666666,2.002083333333333,100.16666666666667,65.08333333333333
2025-09-06,51.15,49.80416666666667,1081.5833333333333,62.61666666666667,14.779166666666667,75.70833333333333,0.34125,1.2083333333333333,1.1500000000000001,131.45833333333334,77.375
