pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,year,month,day,day_of_week,aqi_lag1,aqi_lag2,aqi_lag3,aqi_rolling_mean,day1_target,day2_target,day3_target
45.86666666666667,45.57916666666667,960.375,43.65,12.716666666666669,83.41666666666667,0.435,0.375,1.60625,2025,9,9,1,97.625,121.75,131.45833333333334,111.49999999999999,110.875,87.29166666666667,101.29166666666669
34.608333333333334,29.883333333333336,674.7083333333334,26.6375,9.8875,79.83333333333333,0.32125,8.916666666666666,1.8875,2025,9,10,2,115.125,97.625,121.75,107.87499999999999,87.29166666666667,101.29166666666669,111.54166666666669
41.29583333333333,33.43333333333333,844.0833333333334,30.566666666666663,10.829166666666666,74.08333333333333,0.3425,14.791666666666666,1.945833333333333,2025,9,11,3,110.875,115.125,97.625,104.43055555555554,101.29166666666669,111.54166666666669,115.29166666666669
47.1,38.12916666666667,888.7083333333334,41.0625,10.429166666666667,59.625,0.4170833333333333,16.833333333333332,1.7083333333333333,2025,9,12,4,87.29166666666667,110.875,115.125,99.81944444444444,111.54166666666669,115.29166666666669,112.54166666666669
49.44583333333333,41.86666666666667,863.5833333333334,50.63333333333333,12.125,65.29166666666667,0.5333333333333333,14.125,1.40625,2025,9,13,5,101.29166666666669,87.29166666666667,110.875,100.04166666666667,115.29166666666669,112.54166666666669,114.375
42.30416666666667,36.37916666666667,877.4583333333334,53.275000000000006,11.9375,66.41666666666667,0.435,10.625,1.7020833333333334,2025,9,14,6,111.54166666666669,101.29166666666669,87.29166666666667,109.375,112.54166666666669,114.375,135.16666666666666
44.24166666666667,36.329166666666666,894.0,46.25833333333333,11.583333333333334,79.66666666666667,0.4783333333333333,14.333333333333334,1.6458333333333333,2025,9,15,0,115.29166666666669,111.54166666666669,101.29166666666669,113.125,114.375,135.16666666666666,142.125
50.95416666666667,40.25416666666667,670.9166666666666,38.895833333333336,10.983333333333334,86.66666666666667,0.4916666666666667,20.33333333333333,1.59375,2025,9,16,1,112.54166666666669,115.29166666666669,111.54166666666669,114.06944444444444,135.16666666666666,142.125,137.54166666666666
80.00833333333334,52.12916666666666,840.625,47.925,14.3,92.33333333333331,0.5220833333333333,53.66666666666666,1.5833333333333333,2025,9,17,2,114.375,112.54166666666669,115.29166666666669,120.69444444444441,142.125,137.54166666666666,149.0
64.55416666666666,46.4625,613.2083333333334,33.550000000000004,11.495833333333332,97.45833333333331,0.5175,35.666666666666664,1.5354166666666669,2025,9,18,3,135.16666666666666,114.375,112.54166666666669,130.55555555555551,137.54166666666666,149.0,159.29166666666666
63.925,47.41666666666666,712.6666666666666,38.4,13.666666666666666,95.125,0.4545833333333333,31.875,1.5520833333333333,2025,9,19,4,142.125,135.16666666666666,114.375,138.27777777777774,149.0,159.29166666666666,153.08333333333334
73.72500000000001,59.49166666666667,1006.9583333333334,54.2875,16.779166666666665,85.25,0.3916666666666666,27.666666666666668,1.6729166666666666,2025,9,20,5,137.54166666666666,142.125,135.16666666666666,142.88888888888889,159.29166666666666,153.08333333333334,119.5
83.40416666666667,62.475,728.5833333333334,63.2375,18.2375,91.375,0.3954166666666667,40.625,1.5729166666666667,2025,9,21,6,149.0,137.54166666666666,142.125,148.6111111111111,153.08333333333334,119.5,109.625
61.5875,50.958333333333336,626.7083333333334,62.00416666666666,15.616666666666667,74.79166666666667,0.3041666666666666,19.95833333333333,1.6833333333333331,2025,9,22,0,159.29166666666666,149.0,137.54166666666666,153.79166666666666,119.5,109.625,118.04166666666669
45.36666666666667,35.520833333333336,657.4166666666666,50.475,12.529166666666669,79.75,0.2375,17.791666666666668,1.7770833333333331,2025,9,23,1,153.08333333333334,159.29166666666666,149.0,143.95833333333334,109.625,118.04166666666669,130.20833333333334
50.19166666666666,38.55833333333333,623.8333333333334,50.65833333333333,13.15,77.79166666666667,0.2591666666666666,21.5,1.7354166666666666,2025,9,24,2,119.5,153.08333333333334,159.29166666666666,127.40277777777776,118.04166666666669,130.20833333333334,135.45833333333334
51.38333333333333,38.84166666666667,731.75,50.6125,12.833333333333334,77.625,0.2479166666666666,23.33333333333333,1.7604166666666667,2025,9,25,3,109.625,119.5,153.08333333333334,115.72222222222221,130.20833333333334,135.45833333333334,131.125
55.50416666666666,44.51666666666667,781.3333333333334,45.67083333333333,14.3375,86.29166666666667,0.37125,20.291666666666668,1.5895833333333331,2025,9,26,4,118.04166666666669,109.625,119.5,119.29166666666667,135.45833333333334,131.125,132.45833333333334
60.62916666666666,49.46666666666667,898.4583333333334,54.75,15.5625,88.875,0.35625,21.625,1.5375,2025,9,27,5,130.20833333333334,118.04166666666669,109.625,127.90277777777777,131.125,132.45833333333334,160.75
45.5625,40.00833333333333,1117.875,50.9125,12.183333333333332,93.16666666666669,0.3104166666666667,11.208333333333334,1.6791666666666665,2025,9,28,6,135.45833333333334,130.20833333333334,118.04166666666669,132.26388888888889,132.45833333333334,160.75,142.20833333333334
68.77916666666667,55.145833333333336,1125.375,52.15833333333333,18.070833333333333,93.79166666666669,0.5287499999999999,27.0,1.225,2025,9,29,0,131.125,135.45833333333334,130.20833333333334,133.01388888888889,160.75,142.20833333333334,154.125
69.39999999999999,55.39166666666667,1104.5416666666667,37.016666666666666,18.7875,120.08333333333331,0.5083333333333334,27.70833333333333,1.2854166666666669,2025,9,30,1,132.45833333333334,131.125,135.45833333333334,141.44444444444443,142.20833333333334,154.125,153.66666666666666
61.37916666666666,48.975,889.5833333333334,32.3875,14.808333333333332,110.625,0.5854166666666667,24.75,1.2583333333333333,2025,10,1,2,160.75,132.45833333333334,131.125,145.13888888888889,154.125,153.66666666666666,146.625
69.1375,58.90416666666667,888.8333333333334,44.52916666666667,16.504166666666666,100.04166666666669,0.6304166666666667,20.20833333333333,1.2104166666666667,2025,10,2,3,142.20833333333334,160.75,132.45833333333334,152.3611111111111,153.66666666666666,146.625,153.04166666666666
